Smiles;Système de solvant;Composition;KD
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;Beta-Pinene Ethanol Water;4_5_1;-0.39175364
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;Beta-Pinene Ethanol Water;3,5_5,5_1;-0.45222497
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;Beta-Pinene Ethanol Water;3_6_1;-0.49660002
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;Beta-Pinene Ethanol Water;4,5_5_0,5;-0.63648297
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;5_0_5;5.19402877
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;5.15027942
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;4_1_5;5.13419715
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;5.14138531
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;3_2_5;5.16254253
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;5.18317274
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;2_3_5;5.19881262
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;5.1688304
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;1_4_5;5.08848898
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;4.92638618
OC1CCC2(C)C3CCC4C5C(CCC5(CCC4(C)C3(C)CCC2C1(C)C)C(O)=O)C(C)=C;1-Butanol DimethylCarbonate H2O;0_5_5;4.69167793
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;A;5.27006197
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;C;5.14512956
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;F;4.91519376
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;H;4.56416482
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;K;4.19042264
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;L;3.85333162
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;M;3.577509
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;N;3.31975786
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;P;3.07840605
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;Q;2.869998
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;R;2.57003401
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;T;2.28931098
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;V;1.93737964
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;X;1.54119768
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona;Z;0.90902009
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;7_0_3;5.87375585
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;6,5_0,5_3;5.37755101
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;6_1_3;4.90472967
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;5,5_1,5_3;4.4521804
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;5_2_3;4.01924146
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;4,5_2,5_3;3.60608172
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;4_3_3;3.21179466
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;3,5_3,5_3;2.8333415
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;3_4_3;2.4649856
CC1(C)C2C=C(C)CCC=C(C)CCC21;ButylAcetate Ethanol Water;2,5_4,5_3;2.09765
CC1(C)C2C=C(C)CCC=C(C)CCC21;CPME Ethanol Water;7_0_3;6.18128074
CC1(C)C2C=C(C)CCC=C(C)CCC21;CPME Ethanol Water;6,5_0,5_3;5.69156647
CC1(C)C2C=C(C)CCC=C(C)CCC21;CPME Ethanol Water;6_1_3;5.21428684
CC1(C)C2C=C(C)CCC=C(C)CCC21;CPME Ethanol Water;5,5_1,5_3;4.73307428
CC1(C)C2C=C(C)CCC=C(C)CCC21;CPME Ethanol Water;5_2_3;4.23707478
CC1(C)C2C=C(C)CCC=C(C)CCC21;CPME Ethanol Water;4,5_2,5_3;3.7174547
CC1(C)C2C=C(C)CCC=C(C)CCC21;CPME Ethanol Water;4_3_3;3.16333985
CC1(C)C2C=C(C)CCC=C(C)CCC21;CPME Ethanol Water;3,5_3,5_3;2.55818932
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol AceticAcid Water;5_0_5;4.27801119
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol AceticAcid Water;4,8_0,2_5;4.11780453
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol AceticAcid Water;4,6_0,4_5;3.95153638
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol AceticAcid Water;4,4_0,6_5;3.77821343
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol AceticAcid Water;4,2_0,8_5;3.59669797
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol AceticAcid Water;4_1_5;3.40559508
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol AceticAcid Water;3,8_1,2_5;3.20311636
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol AceticAcid Water;3,6_1,4_5;2.98689118
CC1(C)C2C=C(C)CCC=C(C)CCC21;MtBE Acetonitrile Water;5_0_5;6.03078782
CC1(C)C2C=C(C)CCC=C(C)CCC21;MtBE Acetonitrile Water;4,5_0,5_5;5.67609798
CC1(C)C2C=C(C)CCC=C(C)CCC21;MtBE Acetonitrile Water;4_1_5;5.32539042
CC1(C)C2C=C(C)CCC=C(C)CCC21;MtBE Acetonitrile Water;3,5_1,5_5;4.97039151
CC1(C)C2C=C(C)CCC=C(C)CCC21;MtBE Acetonitrile Water;3_2_5;4.58658382
CC1(C)C2C=C(C)CCC=C(C)CCC21;MtBE Acetonitrile Water;2,5_2,5_5;3.83218021
CC1(C)C2C=C(C)CCC=C(C)CCC21;MtBE Acetonitrile Water;2_3_5;3.34073712
CC1(C)C2C=C(C)CCC=C(C)CCC21;MtBE Acetonitrile Water;1,5_3,5_5;2.84307474
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_0_5;1.0955195
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_0,5_4,5;1.13054183
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_1_4;1.15769754
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_1,5_3,5;1.17991626
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_2_3;1.19949152
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_2,5_2,5;1.21779011
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_3_2;1.2350055
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_3,5_1,5;1.25066644
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_4_1;1.26301204
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_4,5_0,5;1.2711644
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Acetonitrile Methanol;5_5_0;1.27581928
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;5_0_5;4.27801119
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;4,5_0,5_5;4.31573848
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;4_1_5;4.36930513
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;3,5_1,5_5;4.43485054
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;3_2_5;4.5091122
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;2,5_2,5_5;4.59020695
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;2_3_5;4.67735118
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;1,5_3,5_5;4.77034009
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;1_4_5;4.86917116
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;0,5_4,5_5;4.97414659
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol EthylAcetate Water;0_5_5;5.08658632
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;A;5.27006187
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;C;4.92810771
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;H;4.42888117
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;K;4.0899093
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;L;3.75746123
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;M;3.44625393
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;N;3.16323387
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;P;3.06090433
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;Q;2.8501855
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;R;2.59868708
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;T;2.25648552
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;X;1.6881545
CC1(C)C2C=C(C)CCC=C(C)CCC21;HEMWat;Z;1.28658388
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;A;5.09158833
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;B;4.99975918
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;C;4.88730757
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;D;4.77176202
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;F;4.69435084
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;G;4.57038346
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;H;4.38170137
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;J;4.2228362
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;K;3.99417191
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;L;3.63962021
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;M;3.3373033
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;N;3.07530675
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;P;2.82973419
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;Q;2.57431122
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;R;2.28952755
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;S;2.08325911
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;T;1.92249445
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;U;1.6994516
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;V;1.53591575
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;W;1.41699037
CC1(C)C2C=C(C)CCC=C(C)CCC21;Arizona Ethanol;X;1.18793846
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;9_0_1;6.13680085
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;8,5_0,5_1;4.50229094
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;8_1_1;3.61824468
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;7,5_1,5_1;3.07225678
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;7_2_1;2.69690325
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;6,5_2,5_1;2.4226262
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;6_3_1;2.21027273
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;5,5_3,5_1;2.04323806
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;5_4_1;1.9088454
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;4,5_4,5_1;1.79632102
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;4_5_1;1.69918407
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;3,5_5,5_1;1.61773279
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;3_6_1;1.5492707
CC1(C)C2C=C(C)CCC=C(C)CCC21;Heptane Ethanol Water;4,5_5_0,5;1.21292306
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;9_0_1;6.16212384
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;8,5_0,5_1;4.65276582
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;8_1_1;3.75151955
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;7,5_1,5_1;3.17276569
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;7_2_1;2.76869102
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;6,5_2,5_1;2.46584699
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;6_3_1;2.23268667
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;5,5_3,5_1;2.04452165
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;5_4_1;1.88801726
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;4,5_4,5_1;1.75869134
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;4_5_1;1.6464239
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;3,5_5,5_1;1.54701926
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;3_6_1;1.46312815
CC1(C)C2C=C(C)CCC=C(C)CCC21;Beta-Pinene Ethanol Water;4,5_5_0,5;1.07909987
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;5_0_5;4.28253027
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;4.25021043
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;4_1_5;4.24818818
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;4.2753224
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;3_2_5;4.32512024
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;4.38890337
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;2_3_5;4.47341339
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;4.5506402
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;1_4_5;4.6265261
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;4.69823685
CC1(C)C2C=C(C)CCC=C(C)CCC21;1-Butanol DimethylCarbonate H2O;0_5_5;4.77301771
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;A;4.31807085
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;C;3.98737301
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;F;3.64904391
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;H;3.16008301
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;K;2.58137192
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;L;1.99191893
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;M;1.51009458
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;N;1.0355473
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;P;0.59028931
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;Q;0.12808582
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;R;-0.43428522
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;T;-1.04249262
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;V;-1.9341848
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;X;-2.23150354
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Arizona;Z;-1.58667467
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;7_0_3;4.24327963
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;6,5_0,5_3;3.8693016
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;6_1_3;3.51269894
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;5,5_1,5_3;3.17149728
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;5_2_3;2.84584297
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;4,5_2,5_3;2.53652027
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;4_3_3;2.24330693
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;3,5_3,5_3;1.96427591
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;3_4_3;1.69555143
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;ButylAcetate Ethanol Water;2,5_4,5_3;1.4310487
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;CPME Ethanol Water;7_0_3;3.85063818
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;CPME Ethanol Water;6,5_0,5_3;3.61610026
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;CPME Ethanol Water;6_1_3;3.37658196
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;CPME Ethanol Water;5,5_1,5_3;3.11555507
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;CPME Ethanol Water;5_2_3;2.8193907
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;CPME Ethanol Water;4,5_2,5_3;2.48564602
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;CPME Ethanol Water;4_3_3;2.11466462
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;CPME Ethanol Water;3,5_3,5_3;1.70292531
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;1-Butanol AceticAcid Water;5_0_5;3.11002969
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;1-Butanol AceticAcid Water;4,8_0,2_5;2.9975537
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;1-Butanol AceticAcid Water;4,6_0,4_5;2.87970502
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;1-Butanol AceticAcid Water;4,4_0,6_5;2.75591087
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;1-Butanol AceticAcid Water;4,2_0,8_5;2.62544588
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;1-Butanol AceticAcid Water;4_1_5;2.48740408
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;1-Butanol AceticAcid Water;3,8_1,2_5;2.34059414
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;1-Butanol AceticAcid Water;3,6_1,4_5;2.18341567
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;MtBE Acetonitrile Water;5_0_5;3.5404604
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;MtBE Acetonitrile Water;4,5_0,5_5;3.34732425
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;MtBE Acetonitrile Water;4_1_5;3.16964971
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;MtBE Acetonitrile Water;3,5_1,5_5;3.01319048
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;MtBE Acetonitrile Water;3_2_5;2.91635185
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;MtBE Acetonitrile Water;2,5_2,5_5;2.95674684
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;MtBE Acetonitrile Water;2_3_5;2.6341414
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;MtBE Acetonitrile Water;1,5_3,5_5;2.27068904
COc1ccc(cc1)C1=COc(cc(O)cc2O)c2C1=O;Heptane Acetonitrile Methanol;5_0_5;-2.27637153
